gene_id	gene	product	protein_id	old_locus_tag	A1A_S7	A1B_S8	A1C_S9	A2A_S10	A2B_S11	A2C_S12	A3A_S13	A3B_S14	A3C_S15	C1A_S16	C1B_S17	C1C_S18	C2A_60ng_S19	C2B_100ng_S20	C2B_60ng_S21	C2C_100ng_S22	C2C_60ng_S23	C3A_100ng_S24	C3A_60ng_S25	C3B_60ng_S26	C3C_100ng_S27	C3C_60ng_S28	C4A_S29	C4B_S30	C4C_S31	C5A_S32	C5B_S33	C5C_S34	Mock_S35	P6A_S1	P6B_S2	P6C_S3	P7A_S4	P7B_S5	P7C_S6
TX50_RS04785		DnaJ domain-containing protein	WP_036930448.1		1	0	1	0	0	0	0	0	0	554	921	879	205	827	531	1102	789	172	217	767	312	287	441	369	609	297	141	238	0	1159	1314	1318	348	316	324
TX50_RS04790	dnaK	molecular chaperone DnaK	WP_011132530.1		0	0	0	0	0	0	1	8	3	730	1379	3093	411	1613	990	2459	1629	410	489	1658	746	555	782	617	1341	578	344	603	0	1651	2445	2238	1511	1541	1701
TX50_RS04800		2Fe-2S iron-sulfur cluster-binding protein	WP_011132531.1		0	0	0	0	0	0	0	0	0	139	329	162	137	148	115	249	147	65	74	161	98	106	92	68	148	98	46	75	0	446	367	471	199	192	206
TX50_RS04805		inositol monophosphatase	WP_011132532.1		3	0	4	6	0	0	0	0	1	150	300	257	98	250	128	274	203	119	102	378	184	156	188	188	295	144	108	116	0	386	408	442	310	311	276
TX50_RS04810		ATP phosphoribosyltransferase regulatory subunit	WP_011132533.1		0	0	1	0	0	0	0	0	1	98	190	117	68	117	49	161	129	70	59	195	74	82	95	86	87	91	58	75	2	183	263	296	116	79	95
TX50_RS04815	htpG	molecular chaperone HtpG	WP_011132534.1		0	0	0	0	8	27	3	0	2	3102	9714	1752	4809	5920	4038	6818	5594	970	1503	6006	2242	1916	2675	2445	2761	2675	1085	1543	23	13378	16372	13610	1035	1462	1410
TX50_RS04820	rpmB	50S ribosomal protein L28	WP_011132535.1		0	0	0	0	0	0	0	0	0	86	183	71	59	96	68	149	107	44	83	232	111	119	129	137	278	44	39	53	0	249	255	275	39	55	39
TX50_RS04825		peroxiredoxin	WP_011132536.1		0	3	0	0	0	4	0	0	0	207	596	296	200	282	190	532	432	255	262	548	332	242	239	211	373	221	133	168	4	751	874	974	314	459	548
TX50_RS04830		DUF2499 domain-containing protein	WP_011132537.1		0	0	0	0	0	3	3	0	0	11	16	10	13	27	0	5	4	33	22	35	26	27	16	15	9	15	18	12	0	49	34	26	36	29	41
TX50_RS04835		DUF3593 domain-containing protein	WP_011132538.1		0	0	0	0	0	0	0	0	0	2	10	4	6	1	5	4	4	1	20	4	18	1	1	0	0	5	0	0	0	6	0	0	5	4	3
TX50_RS04840	psaK	photosystem I reaction center subunit PsaK	WP_011132539.1		0	0	0	0	0	9	0	0	0	10138	11760	3033	1574	3792	2368	7807	5661	528	1115	5837	1093	1122	2011	1466	2554	1679	606	1179	0	14454	18625	19111	182	339	241
TX50_RS04845	dxs	1-deoxy-D-xylulose-5-phosphate synthase	WP_011132540.1		0	0	0	20	3	5	0	1	2	1871	4534	1428	555	1497	934	2782	2040	364	600	2396	837	804	1250	1070	2138	1275	385	668	2	5454	8104	6656	374	368	446
TX50_RS04850	ilvA	threonine ammonia-lyase, biosynthetic	WP_011132541.1		0	0	0	4	0	0	4	0	0	402	735	1813	362	729	441	1074	836	238	322	656	428	353	413	408	463	210	119	166	0	1240	1214	1339	925	970	790
TX50_RS04855	scpB	SMC-Scp complex subunit ScpB	WP_011132542.1		0	0	0	0	0	0	0	0	2	139	346	852	78	200	150	411	341	34	77	259	96	125	204	132	208	74	46	43	0	450	375	422	172	383	219
TX50_RS04860		YggT family protein	WP_011132543.1		0	0	1	0	0	5	0	0	0	509	781	1227	294	911	497	1559	996	123	221	831	594	360	577	468	411	415	173	196	0	1190	1472	1651	431	1083	755
TX50_RS04865		nucleoside triphosphate pyrophosphohydrolase family protein	WP_011132544.1		0	0	0	0	2	4	0	0	0	161	409	326	79	253	157	323	233	26	56	219	71	64	84	104	107	80	25	29	0	548	357	469	70	60	52
TX50_RS04870	pyk	pyruvate kinase	WP_011132545.1		0	0	0	0	7	4	1	4	0	1732	2611	2235	717	1578	994	2375	1900	706	638	1904	938	726	1444	1178	1858	1152	707	1118	3	3928	4581	4790	1688	2073	1916
TX50_RS04875		ABC transporter permease	WP_011132546.1		0	6	1	0	2	0	0	0	0	398	672	788	269	481	250	695	568	222	248	504	314	313	415	391	537	283	119	232	0	1013	1238	1254	495	542	537
TX50_RS04880		biotin transporter BioY	WP_011132547.1		0	0	0	0	0	0	0	0	0	19	61	37	17	42	28	49	50	17	22	38	12	23	30	20	13	23	21	13	0	74	84	93	30	41	38
TX50_RS04885	lspA	signal peptidase II	WP_011132548.1		3	0	2	0	0	0	0	0	0	4	25	5	1	6	1	2	2	1	8	1	6	6	4	5	1	0	1	2	0	15	3	23	5	5	5
TX50_RS04890		GTP-binding protein	WP_011132549.1		0	0	0	2	0	0	0	2	0	103	271	280	103	174	92	210	231	57	98	159	149	106	115	102	154	61	29	33	0	332	309	388	147	238	101
TX50_RS04895		aminotransferase class V-fold PLP-dependent enzyme	WP_011132550.1		0	0	0	0	0	5	0	0	3	255	548	311	257	302	199	378	286	87	102	144	89	99	144	142	116	167	66	155	0	820	751	839	181	227	135
TX50_RS04900		nucleoside deaminase	WP_011132551.1		0	0	0	0	0	0	0	0	1	57	75	66	34	51	41	70	40	40	46	74	69	45	54	72	33	14	11	41	0	95	65	83	45	65	31
TX50_RS04905		alanine--glyoxylate aminotransferase family protein	WP_011132552.1		1	0	3	0	0	2	2	0	1	1137	2516	2174	237	843	421	1755	1252	185	283	1069	375	308	519	525	1014	650	281	491	0	2986	3870	3576	443	648	588
TX50_RS04910	glnA	type I glutamate--ammonia ligase	WP_011132553.1		2	0	0	1	18	72	7	8	4	11390	14429	279857	12703	45001	28680	124936	92782	7570	6989	16768	8886	7620	7157	15884	7227	16367	10195	9383	13	33775	35050	23438	111491	119555	103271
TX50_RS04915		class I SAM-dependent methyltransferase	WP_011132554.1		0	1	0	0	0	0	0	0	0	497	819	1063	166	603	297	858	838	73	178	400	232	209	274	561	340	448	213	273	0	1295	1132	1195	412	556	426
TX50_RS04920		DUF6439 family protein	WP_011132555.1		0	0	0	0	0	0	0	0	0	83	170	148	29	108	88	173	118	23	55	230	119	90	171	163	128	76	23	65	0	325	247	302	87	126	68
TX50_RS04925		ATP-binding protein	WP_011132556.1		0	0	0	0	0	0	3	0	0	61	189	77	59	103	54	131	76	18	19	130	68	35	65	57	85	38	23	81	2	256	329	298	32	39	32
TX50_RS04930		GUN4 domain-containing protein	WP_036930468.1		0	2	0	0	0	0	0	4	2	113	329	208	99	229	133	322	240	47	75	283	89	88	198	175	259	101	26	59	0	389	564	542	71	60	69
TX50_RS04935	mnmH	tRNA 2-selenouridine(34) synthase MnmH	WP_011132558.1		5	0	0	0	0	0	0	0	4	86	221	148	116	148	115	206	194	25	59	202	56	59	140	107	152	40	14	20	0	267	208	287	116	58	46
TX50_RS04940	psb28	photosystem II reaction center protein Psb28	WP_011132559.1		0	0	0	0	0	0	0	0	0	112	279	128	38	97	78	227	168	22	96	305	123	125	126	204	433	63	28	40	0	340	226	352	107	90	97
TX50_RS04945		AI-2E family transporter	WP_011132560.1		0	0	2	0	0	0	0	1	0	98	245	364	52	163	85	210	209	27	34	100	76	57	77	81	133	119	48	61	1	327	303	319	146	279	236
TX50_RS04950	secF	protein translocase subunit SecF	WP_011132561.1		0	1	0	1	0	0	3	3	0	128	263	104	89	107	50	129	100	8	24	60	21	18	47	29	35	54	20	23	0	362	163	298	88	87	85
TX50_RS04955	secD	protein translocase subunit SecD	WP_011132562.1		0	0	3	0	5	0	0	0	6	376	808	387	258	391	238	469	391	74	160	529	125	150	355	223	279	179	84	122	2	1038	1344	1282	214	199	163
TX50_RS04960		pyruvate dehydrogenase subunit beta	WP_011132563.1		0	0	0	0	0	5	0	0	2	1359	3164	1826	598	1644	1094	2368	2247	329	485	2093	620	506	971	920	1446	805	532	681	0	3759	5026	4113	630	762	895
TX50_RS04965		DUF3082 domain-containing protein	WP_011132564.1		0	0	0	0	0	0	0	0	0	74	237	122	52	56	48	45	50	8	12	17	10	12	34	28	11	28	3	12	0	280	100	207	26	72	45
TX50_RS04970	ispE	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	WP_011132565.1		0	10	0	4	0	3	0	0	0	259	470	317	98	223	152	342	280	57	99	394	149	118	252	158	157	132	43	80	0	657	582	713	155	166	160
TX50_RS04975	rsmA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	WP_011132566.1		0	0	0	0	0	0	0	0	0	55	148	94	55	73	53	117	74	21	35	172	48	43	52	53	61	54	30	36	0	268	310	262	78	102	52
TX50_RS04980		hypothetical protein	WP_011132567.1		0	0	0	0	5	0	0	0	0	186	313	336	203	172	128	278	290	5	43	267	117	99	169	169	40	71	34	21	0	432	423	493	57	127	73
TX50_RS04985		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	WP_011132568.1		0	0	0	0	0	0	0	0	0	9	48	58	21	30	31	40	35	4	7	4	18	8	6	23	1	13	2	6	0	84	63	52	29	24	15
TX50_RS04990	umuD	translesion error-prone DNA polymerase V autoproteolytic subunit	WP_011132569.1		0	0	0	1	0	0	0	0	0	24	34	245	27	28	20	44	56	28	19	84	61	29	39	66	29	28	12	20	0	52	63	72	178	218	140
TX50_RS04995		Y-family DNA polymerase	WP_011132570.1		3	0	0	1	0	0	0	0	3	78	197	420	110	121	111	190	167	39	94	226	141	129	144	185	93	70	50	94	0	284	261	263	247	320	222
TX50_RS05000		hypothetical protein	WP_011132571.1		0	0	1	0	0	2	0	0	0	44	42	128	17	77	47	71	59	16	28	59	43	33	67	58	50	32	16	29	0	42	77	89	141	132	94
TX50_RS05005	dnaG	DNA primase	WP_011132572.1		4	6	0	0	1	5	1	1	2	164	384	625	125	213	144	374	287	47	56	193	70	71	96	87	165	91	42	76	1	450	438	521	213	331	313
TX50_RS05010		DMT family transporter	WP_011132573.1		0	0	0	0	1	0	0	1	0	88	121	46	36	51	23	63	57	6	21	30	16	23	27	23	14	18	10	30	0	189	174	190	36	36	30
TX50_RS05015		glycine zipper 2TM domain-containing protein	WP_036930434.1		0	0	0	0	0	0	0	0	0	596	1052	1245	130	838	562	1654	1167	156	403	1520	549	598	744	712	1271	336	162	258	0	1267	1417	1543	346	594	536
TX50_RS05020		Holliday junction branch migration protein RuvA	WP_011132575.1		1	0	0	0	9	1	2	0	0	673	1505	1374	162	595	433	1318	1050	104	175	631	188	169	408	249	548	318	225	319	0	1683	1764	2107	521	573	785
TX50_RS05025	rpsO	30S ribosomal protein S15	WP_011132576.1		0	0	0	0	2	0	0	0	1	1019	1760	1587	921	1554	890	2698	1919	411	630	3126	1361	1192	1501	1075	1211	650	307	499	0	3140	3431	2935	942	1268	1041
TX50_RS05030		PAM68 family protein	WP_011132577.1		0	0	0	0	0	6	0	0	0	1003	2238	1818	1230	1270	922	2403	1906	243	532	2426	1132	946	1075	940	691	620	254	456	0	3299	3475	3295	733	1189	896
TX50_RS05035		DNA polymerase III subunit alpha	WP_011132578.1		2	2	1	1	1	0	6	0	1	1385	3173	3771	577	1829	1287	3499	2673	420	530	1941	731	665	1141	1042	1923	1214	478	803	2	3673	4558	4381	1562	1779	1966
TX50_RS05040	gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	WP_011132579.1		0	0	0	0	5	5	0	0	0	540	1597	1462	420	1084	675	1372	1126	470	429	1565	600	501	726	514	964	487	274	494	0	2112	2498	2281	1010	1207	1590
TX50_RS05045		DUF1816 domain-containing protein	WP_036930465.1		6	0	0	0	0	0	5	0	0	559	1141	1706	173	1300	971	1616	1192	201	273	1747	602	495	616	468	1366	400	223	225	0	1333	1838	1617	374	567	705
TX50_RS05050	rlmB	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	WP_011132581.1		0	3	0	3	3	6	1	0	0	248	544	684	191	350	269	581	401	83	80	326	161	124	258	237	193	218	139	170	1	820	635	810	471	492	370
TX50_RS05055		hypothetical protein	WP_011132582.1		1	0	0	0	0	0	0	3	0	251	707	751	175	499	305	686	566	41	82	197	60	38	123	95	52	225	109	205	0	895	978	817	179	145	144
TX50_RS05060	carA	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	WP_011132584.1		0	0	0	1	0	2	0	1	0	300	737	195	97	201	131	286	269	28	32	96	49	39	103	86	117	64	26	59	0	872	981	1037	84	109	75
TX50_RS05065	trpD	anthranilate phosphoribosyltransferase	WP_011132585.1		0	0	0	0	6	0	1	0	0	2612	5351	1776	623	1276	758	2112	1796	215	204	738	204	152	393	326	473	458	156	315	3	6310	6209	6707	388	454	341
TX50_RS05070		DUF3288 family protein	WP_011132586.1		0	0	0	0	0	0	0	0	0	700	1224	798	150	569	317	710	582	53	82	274	43	83	77	117	157	105	40	48	0	1664	1253	1559	61	129	60
TX50_RS05075		ABC transporter ATP-binding protein/permease	WP_011132587.1		0	6	0	0	0	1	1	2	0	85	187	201	66	148	98	198	136	58	51	228	103	103	79	162	177	79	60	80	0	260	265	318	101	153	165
TX50_RS05080	msrA	peptide-methionine (S)-S-oxide reductase MsrA	WP_011132588.1		0	0	0	0	0	3	0	1	0	171	503	219	122	218	94	251	263	64	90	312	96	76	120	125	173	83	60	119	0	583	544	651	122	89	88
TX50_RS05090		undecaprenyl-diphosphate phosphatase	WP_011132589.1		0	0	0	2	0	0	3	0	0	90	120	173	52	95	25	72	83	39	32	21	13	11	24	36	6	9	3	36	0	228	185	149	142	163	129
TX50_RS05095		hypothetical protein	WP_011132590.1		1	0	0	0	0	0	0	0	0	25	20	157	10	39	29	62	42	2	14	32	12	12	21	18	32	55	11	4	0	53	75	30	91	150	103
TX50_RS05100		DUF1830 domain-containing protein	WP_011132591.1		0	0	0	0	0	0	0	1	5	39	40	3058	37	247	149	1962	1057	180	209	567	272	269	81	287	424	140	91	61	0	87	122	100	1141	1831	2869
TX50_RS05105		kinase	WP_011132592.1		0	0	1	0	0	0	4	0	0	131	326	269	100	229	127	328	288	47	45	213	82	64	90	68	178	112	32	76	0	403	350	418	126	141	117
TX50_RS05110		mannosyl-3-phosphoglycerate phosphatase-related protein	WP_011132593.1		0	0	0	3	0	4	0	0	0	279	664	673	154	320	203	689	553	70	112	333	94	63	149	149	328	126	54	98	8	721	927	871	141	225	225
TX50_RS05115		sugar phosphorylase	WP_011132594.1		7	0	0	4	0	0	0	1	2	575	971	2979	475	1123	662	2098	1516	254	236	1069	369	330	501	374	582	456	261	300	4	1224	1400	1324	1166	1267	1030
TX50_RS05120		glycosyl transferase	WP_011132595.1		0	0	0	2	6	0	0	0	0	1574	2837	3666	717	2214	1333	3308	2307	302	412	1462	529	460	949	785	1164	846	376	646	1	4141	4490	4606	1427	1747	1747
TX50_RS05125	ureC	urease subunit alpha	WP_011132596.1		3	0	0	0	0	1	3	0	0	586	1237	2287	583	1303	821	2256	1540	410	467	1533	778	673	745	668	904	536	357	493	0	1688	2004	1873	1802	1573	1634
TX50_RS05130		urease subunit beta	WP_011132597.1		0	0	0	3	0	0	0	0	0	132	380	1359	96	367	261	711	581	73	119	374	148	109	118	128	183	119	64	68	4	400	467	428	794	571	560
TX50_RS05135		urease subunit gamma	WP_011132598.1		0	0	0	0	0	0	2	0	0	276	762	4286	161	1556	1039	2188	1714	162	334	1325	470	300	383	392	861	309	129	226	0	756	847	852	1289	1422	1431
TX50_RS05140		urease accessory protein UreD	WP_011132599.1		0	0	1	1	0	0	0	3	0	93	164	341	69	127	93	261	146	26	43	130	53	40	96	89	191	104	44	39	0	223	285	330	118	125	181
TX50_RS05145	ureE	urease accessory protein UreE	WP_011132600.1		0	0	0	0	0	0	0	0	0	64	142	121	78	124	58	118	81	22	40	59	40	44	30	32	59	33	13	13	0	212	108	179	52	92	82
TX50_RS05150		urease accessory protein UreF	WP_011132601.1		0	1	0	0	0	0	0	0	0	60	139	191	67	108	66	138	114	17	27	88	33	32	37	44	61	40	13	25	0	214	171	250	55	54	46
TX50_RS05155	ureG	urease accessory protein UreG	WP_011132602.1		0	0	0	0	0	0	0	0	0	73	114	216	58	113	99	141	127	42	59	133	84	49	103	97	107	36	24	52	0	214	197	219	180	117	133
TX50_RS05160	urtA	urea ABC transporter substrate-binding protein	WP_036930312.1		4	12	4	24	38	187	0	20	1	94752	43766	736479	58518	197868	125313	325780	249783	32905	24889	39887	43587	36798	26493	57467	16652	68130	49850	48326	31	89919	101966	70381	255790	182085	142510
TX50_RS05165		branched-chain amino acid ABC transporter permease	WP_011132604.1		0	0	2	3	11	5	0	1	4	3515	1365	14656	924	6242	3743	8338	6591	443	427	1236	721	666	807	1467	516	1802	1016	1395	0	3610	3591	3357	3700	3501	2426
TX50_RS05170	urtC	urea ABC transporter permease subunit UrtC	WP_011132605.1		2	0	0	1	0	0	3	1	0	555	492	1066	150	855	618	1143	776	126	233	718	336	257	289	274	690	214	124	184	1	633	755	757	545	434	291
TX50_RS05175	urtD	urea ABC transporter ATP-binding protein UrtD	WP_011132606.1		0	0	3	0	0	0	0	0	0	208	156	536	64	280	175	384	304	36	55	196	71	89	128	92	186	56	38	63	0	224	228	164	196	144	92
TX50_RS05180	urtE	urea ABC transporter ATP-binding subunit UrtE	WP_011132607.1		0	0	0	0	0	0	0	2	1	37	87	171	63	150	68	195	94	19	63	117	95	69	82	101	137	48	24	25	1	96	98	91	128	81	37
TX50_RS05185		hypothetical protein	WP_036930310.1		0	0	0	0	0	0	0	0	0	65	132	614	44	132	115	146	142	13	18	51	21	25	26	14	56	18	8	11	0	169	78	121	130	361	141
TX50_RS05190		DUF2862 domain-containing protein	WP_011132608.1		0	0	0	0	0	0	0	2	0	106	318	780	72	545	369	1029	786	149	196	705	364	337	360	333	578	242	154	180	0	472	451	547	789	863	1086
TX50_RS05195		ABC transporter ATP-binding protein	WP_011132609.1		0	0	3	0	0	0	0	0	3	88	200	119	80	136	79	161	151	47	64	94	93	84	127	120	47	62	35	38	1	245	225	217	114	152	148
TX50_RS05200		ABC-2 family transporter protein	WP_011132610.1		0	9	2	0	0	0	0	0	1	26	134	83	76	66	41	74	54	9	49	30	45	29	50	51	13	54	33	29	1	265	196	244	53	71	49
TX50_RS05205		ABC-2 family transporter protein	WP_011132611.1		0	2	0	0	3	0	0	0	0	26	44	23	17	15	19	14	31	11	12	10	9	14	9	23	8	25	6	7	0	91	75	74	21	31	13
TX50_RS05210		hypothetical protein	WP_011132612.1		0	0	0	0	0	0	0	0	0	28	135	91	7	28	10	45	33	6	7	22	15	3	17	7	14	16	0	8	0	88	75	165	56	88	83
TX50_RS05215		hypothetical protein	WP_011132613.1		0	0	0	0	0	0	0	0	0	20	50	51	0	41	17	29	19	3	4	30	10	12	20	12	23	12	1	3	0	64	62	81	11	55	27
TX50_RS05220		sulfite exporter TauE/SafE family protein	WP_011132614.1		0	0	0	0	0	0	0	0	0	20	124	80	42	74	45	108	101	42	31	69	40	29	50	54	41	42	23	27	0	175	180	191	252	211	167
TX50_RS05225		HNH endonuclease	WP_011132615.1		0	0	0	0	2	0	0	0	0	346	620	479	219	454	336	779	629	104	204	564	281	277	358	277	388	330	157	221	0	714	493	717	660	535	476
TX50_RS05230		hypothetical protein	WP_225866785.1		0	3	2	3	0	0	0	0	0	233	362	253	55	130	92	251	285	23	68	195	54	59	92	59	101	162	43	59	0	466	485	586	144	214	127
TX50_RS05235		hypothetical protein	WP_036930302.1		0	0	0	0	0	0	0	2	0	1865	1857	722	236	896	535	1464	1096	97	164	1049	176	147	378	429	558	357	135	157	2	3091	3861	3352	102	121	92
TX50_RS05240		hypothetical protein	WP_036930301.1		0	0	0	0	5	0	0	0	0	860	1843	385	184	470	287	798	718	57	92	454	78	75	151	194	267	304	113	171	0	2371	2077	2575	102	91	46
TX50_RS05245		hypothetical protein	WP_011132617.1		0	0	0	0	0	0	0	0	0	25	53	73	16	26	29	39	64	6	23	24	19	9	19	20	43	11	1	2	0	37	31	60	85	89	62
TX50_RS05250		hypothetical protein	WP_036930300.1		0	0	0	0	0	0	0	0	0	0	11	33	14	14	13	24	26	3	9	22	12	2	6	13	7	1	1	0	0	30	9	20	9	23	9
TX50_RS05255		phosphoribosyltransferase	WP_011132618.1		0	0	0	0	0	0	0	0	0	52	163	84	31	50	55	147	106	25	25	73	33	26	43	42	78	42	12	33	0	168	226	186	113	86	63
TX50_RS05260		nucleoside 2-deoxyribosyltransferase	WP_011132619.1		0	1	0	0	0	0	0	0	0	54	117	163	32	97	42	138	132	37	28	88	32	38	56	27	49	30	17	47	0	174	180	183	79	95	85
TX50_RS05265	rpsU	30S ribosomal protein S21	WP_002806486.1		0	0	0	0	0	1	0	0	0	247	847	345	65	422	271	759	495	164	249	1019	292	306	288	241	566	189	154	159	0	1418	987	858	231	237	329
TX50_RS05270		DNA-binding protein	WP_011132620.1		0	0	0	0	0	4	1	1	0	2970	5994	14681	2185	5725	3697	10897	8360	742	1076	4406	1643	1384	2313	1217	531	2100	913	1385	4	8417	7006	7988	3672	6464	3044
TX50_RS05275		AAA family ATPase	WP_011132621.1		0	0	0	0	0	0	0	0	0	13	53	26	7	22	12	18	26	11	7	9	28	7	5	16	8	7	0	8	0	51	28	37	39	37	11
TX50_RS05280		NAD(P)-binding protein	WP_011132622.1		0	0	0	1	0	9	0	0	0	16	30	35	5	24	5	31	14	14	5	21	14	6	11	20	7	13	10	19	0	38	39	28	68	59	47
TX50_RS05285		hypothetical protein	WP_011132623.1		0	0	0	0	0	0	0	1	0	4	20	20	4	16	9	16	8	2	11	10	11	8	5	6	9	8	4	3	0	40	16	21	21	35	25
TX50_RS05295		hypothetical protein	WP_011132624.1		0	0	0	2	0	0	0	3	0	127	298	122	60	118	79	241	187	39	57	270	118	101	105	140	153	65	35	99	0	461	616	492	202	128	93
TX50_RS05300		peptidase E	WP_011132625.1		0	0	0	0	0	1	0	4	0	96	214	63	56	97	54	128	100	14	28	149	31	52	80	67	89	26	21	52	0	289	319	326	73	59	51
TX50_RS05305		GNAT family N-acetyltransferase	WP_011132626.1		0	0	0	0	0	0	0	0	0	30	137	25	22	77	41	63	46	33	32	57	33	33	34	40	41	19	2	19	0	161	214	172	95	87	32
TX50_RS05315		DUF3303 domain-containing protein	WP_011132628.1		0	0	1	0	0	0	2	0	0	218	566	939	90	333	288	665	451	31	135	397	195	121	280	207	338	166	49	74	0	795	569	610	486	650	458
TX50_RS05320		hypothetical protein	WP_011132629.1		0	0	0	0	0	0	0	0	0	711	1264	259	116	339	235	494	458	83	104	282	227	182	183	237	191	330	204	197	0	1718	1609	2257	146	93	100
TX50_RS05325		DCC1-like thiol-disulfide oxidoreductase family protein	WP_036930349.1		0	0	0	0	0	0	0	0	0	92	161	201	67	166	97	221	183	25	51	142	167	135	133	126	120	91	34	44	0	239	201	273	350	421	185
TX50_RS05330		hypothetical protein	WP_011132631.1		0	0	0	0	0	0	0	0	0	446	828	435	110	344	218	621	452	50	164	460	124	112	191	242	342	117	30	130	0	1130	1357	1242	180	266	107
TX50_RS05335		hypothetical protein	WP_011132632.1		0	0	0	0	0	0	0	0	0	435	1222	338	183	283	123	410	433	58	49	192	60	53	137	111	86	131	42	91	0	1349	1379	1561	314	152	108
TX50_RS05340		MBL fold metallo-hydrolase	WP_011132633.1		0	0	0	0	0	0	0	0	0	262	501	288	202	317	157	349	366	91	118	209	159	158	197	248	154	233	152	196	0	689	636	743	369	256	190
TX50_RS05350	pepN	aminopeptidase N	WP_011132634.1		2	2	2	2	2	1	8	0	3	141	295	192	117	165	110	227	178	78	74	185	158	150	215	156	101	117	27	92	1	466	451	513	208	237	163
TX50_RS05360		photosystem II reaction centre N prot	WP_173028013.1		0	0	0	0	0	0	0	0	0	44	96	27	4	24	20	30	25	8	4	35	8	7	9	7	12	29	1	8	0	102	86	122	9	8	14
TX50_RS05365		hypothetical protein	WP_036930293.1		0	0	0	0	0	0	0	0	0	180	314	1142	36	509	360	984	737	83	119	576	213	245	564	356	866	358	195	265	0	304	595	628	283	411	364
TX50_RS05370	purT	formate-dependent phosphoribosylglycinamide formyltransferase	WP_011132636.1		0	0	0	5	3	0	0	0	0	324	718	590	161	330	200	627	487	64	114	312	120	98	161	178	209	119	52	98	0	933	1214	1015	353	444	411
TX50_RS05380		glutathione peroxidase	WP_036930346.1		0	0	0	0	0	0	0	0	0	664	1149	431	270	647	506	1066	752	130	159	501	240	213	264	303	444	307	166	167	0	1498	1258	1413	413	323	330
TX50_RS05385		hypothetical protein	WP_011132639.1		0	0	0	0	0	12	0	0	0	49	118	82	54	81	64	80	104	21	13	48	38	37	27	62	50	17	38	29	0	153	116	180	13	37	12
TX50_RS05390		hypothetical protein	WP_011132640.1		0	0	0	0	0	0	0	0	0	55	212	92	39	113	60	184	154	36	40	141	67	35	53	62	108	75	39	66	0	209	258	292	99	135	106
TX50_RS05395	dusB	tRNA dihydrouridine synthase DusB	WP_036930291.1		2	2	0	1	0	2	0	0	3	112	157	142	80	102	63	108	139	41	70	144	110	73	93	94	147	41	23	59	0	204	249	211	236	163	76
TX50_RS05400		DUF2470 domain-containing protein	WP_011132642.1		0	0	0	0	0	0	0	1	0	32	46	28	6	25	9	18	32	11	8	20	8	16	8	23	15	15	4	3	0	72	50	96	10	30	7
TX50_RS05405		hypothetical protein	WP_011132643.1		2	0	0	0	3	0	0	0	0	344	611	61	40	145	111	178	151	0	50	159	28	19	76	79	57	33	6	17	0	751	540	827	9	9	7
TX50_RS05415		acyl-CoA thioesterase	WP_011132644.1		0	0	0	0	0	0	0	0	0	65	119	88	42	66	33	57	69	10	16	20	17	15	7	11	2	33	13	24	0	131	78	103	70	39	17
TX50_RS05420		hypothetical protein	WP_036930289.1		0	0	0	0	0	0	0	0	0	14	17	15	5	2	0	13	11	1	7	1	1	0	3	10	0	2	1	5	1	17	0	17	4	17	1
TX50_RS05425		hypothetical protein	WP_011132645.1		0	0	0	0	0	4	0	0	0	58	143	195	74	106	68	154	96	9	60	125	72	53	71	48	30	42	17	24	0	187	89	164	160	295	183
TX50_RS05430		restriction endonuclease	WP_011132646.1		0	0	0	0	4	0	0	4	2	110	227	313	64	132	100	166	137	35	43	107	62	50	76	71	74	64	18	50	0	256	191	349	235	388	329
TX50_RS05435		MAPEG family protein	WP_011132647.1		0	0	0	0	0	0	0	0	0	153	391	312	34	206	134	384	287	111	85	298	179	119	132	127	216	208	82	138	0	463	552	533	332	339	376
TX50_RS05445		hypothetical protein	WP_011132649.1		2	0	0	0	0	0	2	0	0	60	139	107	41	153	76	141	121	74	63	101	96	70	74	58	97	58	36	75	0	147	87	180	526	655	388
TX50_RS05450		DUF1330 domain-containing protein	WP_011132650.1		0	0	0	0	0	0	0	0	0	139	161	73	41	171	91	322	223	54	51	171	76	37	67	45	73	57	25	27	0	263	270	449	121	85	72
TX50_RS05455		hypothetical protein	WP_036930287.1		0	2	0	0	0	0	0	0	0	16	23	1478	21	141	102	454	382	67	78	115	88	73	60	190	36	60	49	55	0	63	41	54	452	652	315
TX50_RS05460		hypothetical protein	WP_011132652.1		0	0	2	0	0	0	0	0	0	83	161	177	52	180	109	279	182	57	123	257	172	125	110	160	217	156	59	108	0	247	195	202	165	141	119
TX50_RS05465		hypothetical protein	WP_036930285.1		0	0	0	0	0	0	0	0	0	59	84	148	26	45	16	103	57	19	7	75	21	11	22	20	33	13	24	15	0	106	104	147	112	72	71
